index,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
96330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96355,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96356,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96367,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96368,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96375,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96381,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96387,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96388,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96396,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96402,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96403,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96415,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96419,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96420,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96423,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96427,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96429,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96431,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96433,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96436,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96437,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96451,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96470,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96477,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96480,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96481,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96484,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96500,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96528,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96533,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96538,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96546,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96556,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96558,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96565,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96571,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96572,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96578,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96580,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96581,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96586,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96590,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96596,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96597,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96604,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96607,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96623,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96635,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96637,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96641,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96646,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96650,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96657,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96658,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96673,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96674,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96682,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96686,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96687,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96689,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96690,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96692,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96698,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96704,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96713,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96727,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96741,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96742,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96755,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96757,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96762,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96770,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96771,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96775,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96783,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96791,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96800,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96808,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96810,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96813,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96817,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96818,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96825,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96827,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96831,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96832,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96834,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96838,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96852,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96859,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96860,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96868,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96879,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96890,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96894,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96911,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96915,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96920,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96952,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96953,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96954,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96961,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96962,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96963,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96974,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96978,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96979,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96983,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96988,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96992,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96994,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96996,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
96997,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97001,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97006,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97008,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97009,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97013,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97020,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97021,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97024,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97028,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97029,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97031,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97032,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97034,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97040,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97042,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97043,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97048,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97049,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97050,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97054,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97059,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97066,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97067,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97083,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97084,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97086,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97088,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97089,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97097,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97099,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97102,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97106,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97109,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97113,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97122,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97127,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97128,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97136,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97143,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97148,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97152,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97170,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97175,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97179,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97180,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97181,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97184,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97196,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97197,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97199,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97204,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97206,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97221,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97225,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97233,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97239,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97241,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97246,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97251,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97256,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97258,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97259,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97265,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97279,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97297,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97299,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97302,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97303,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97311,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97317,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97320,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97323,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97331,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97345,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97352,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97355,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97356,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97361,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97386,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97388,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97393,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97394,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97397,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97398,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97401,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97403,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97406,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97408,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97409,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97410,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97411,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97416,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97417,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97419,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97420,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97424,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97428,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97431,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97435,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97438,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97443,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97446,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97447,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97461,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97466,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97471,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97474,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97475,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97478,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97481,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97482,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97485,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97486,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97490,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97492,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97493,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97495,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97503,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97506,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97518,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97525,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97530,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97533,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97534,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97536,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97541,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97547,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97549,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97550,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97552,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97555,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97558,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97573,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97574,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97575,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97576,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97586,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97588,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97593,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97599,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97600,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97603,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97605,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97613,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97616,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97618,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97619,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97623,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97624,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97629,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97631,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97637,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97638,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97640,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97646,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97647,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97650,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97651,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97652,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97653,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97655,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97670,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97671,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97673,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97678,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97682,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97683,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97684,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97687,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97691,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97692,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97707,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97716,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97719,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97727,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97731,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97732,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97736,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97737,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97751,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97764,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97766,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97772,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97774,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97775,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97777,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97780,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97786,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97787,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97795,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97796,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97806,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97808,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97811,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97815,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97820,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97825,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97826,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97833,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97847,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97851,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97852,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97854,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97859,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97864,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97866,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97867,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97868,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97871,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97877,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97878,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97890,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97897,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97903,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97907,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
97918,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
